I_arcSum	I_inj_total	V_InjD12
-0.050233722	-206.68494
-0.050233722	-206.52869
-0.39753917	-206.98181
-0.74484456	-206.81775
-0.39753917	-206.6615
-0.39753917	-206.50525
-0.050233722	-206.349
-0.050233722	-206.18494
-0.39753917	-206.02869
-0.050233722	-205.87244
-0.39753917	-205.70837
-0.39753917	-206.1615
-0.39753917	-206.61462
-0.39753917	-206.45837
-0.39753917	-206.29431
-0.39753917	-206.13806
-0.050233722	-205.98181
-0.050233722	-205.82556
-0.050233722	-206.27087
-0.39753917	-206.11462
-0.39753917	-205.95837
-0.39753917	-205.79431
-0.74484456	-205.63806
-0.39753917	-205.48181
-0.050233722	-205.32556
-0.050233722	-205.1615
-0.050233722	-205.00525
-0.39753917	-204.849
-0.39753917	-204.68494
-0.39753917	-204.52869
-0.74484456	-204.37244
-0.39753917	-204.82556
-0.39753917	-205.27087
-0.39753917	-205.724
-0.050233722	-204.95056
-0.050233722	-204.79431
-0.39753917	-205.23962
-0.39753917	-205.08337
-0.39753917	-204.30994
-0.74484456	-204.75525
-0.39753917	-205.20837
-0.050233722	-205.05212
-0.050233722	-204.89587
-0.050233722	-205.34119
-0.39753917	-205.18494
-0.050233722	-205.02869
-0.39753917	-204.87244
-0.39753917	-204.70837
-0.39753917	-204.55212
-0.050233722	-204.39587
-0.050233722	-204.84119
-0.39753917	-205.29431
-0.39753917	-205.74744
-0.39753917	-206.20056
-0.74484456	-206.64587
-0.39753917	-206.48962
-0.39753917	-206.94275
-0.39753917	-207.39587
-0.39753917	-207.23181
-0.050233722	-207.07556
-0.050233722	-207.52869
-0.39753917	-207.974
-0.39753917	-207.81775
-0.39753917	-208.27087
-0.39753917	-208.11462
-0.050233722	-207.95056
-0.050233722	-207.79431
-0.050233722	-208.24744
-0.050233722	-208.69275
-5.607121	-209.14587
-3.523288	-209.599
0.29707184	-212.49744
-0.74484456	-212.33337
-0.39753917	-196.27087
0.29707184	-189.99744
-0.39753917	-214.30994
0.29707184	-228.20837
-0.050233722	-207.86462
-0.39753917	-197.91931
-0.39753917	-214.27087
-0.39753917	-217.16931
-0.39753917	-203.55212
-0.39753917	-202.77869
-0.050233722	-210.55994
-0.39753917	-208.56775
-0.050233722	-205.95837
-0.050233722	-210.08337
-0.39753917	-210.52869
-0.39753917	-207.30994
-0.39753917	-207.76306
-0.39753917	-209.42712
-0.39753917	-208.04431
-0.050233722	-206.6615
-0.39753917	-207.724
-0.050233722	-208.77869
-0.39753917	-208.00525
-0.39753917	-207.849
-0.39753917	-208.29431
-0.39753917	-208.13806
-0.39753917	-207.36462
-0.39753917	-207.81775
-0.050233722	-208.26306
-0.050233722	-208.10681
-0.050233722	-207.95056
-0.39753917	-208.40369
-0.39753917	-208.849
-0.39753917	-208.07556
-0.050233722	-207.91931
-0.39753917	-208.36462
-0.050233722	-208.20837
-0.050233722	-208.05212
-0.050233722	-208.50525
-0.39753917	-208.34119
-0.39753917	-208.18494
-0.39753917	-208.02869
-0.39753917	-208.48181
-0.39753917	-208.31775
-0.050233722	-208.1615
-0.050233722	-208.61462
0.29707184	-208.45056
-0.39753917	-208.29431
-0.39753917	-208.74744
-0.39753917	-208.59119
-0.74484456	-208.42712
-0.39753917	-208.27087
-0.39753917	-208.724
-0.050233722	-208.55994
-0.050233722	-208.40369
-0.050233722	-208.85681
-0.39753917	-208.70056
-0.74484456	-208.5365
-0.74484456	-208.98962
-1.0921501	-208.83337
-0.39753917	-208.67712
-3.1759827	-208.51306
-1.7867609	-208.96619
1.6862935	-211.25525
-0.050233722	-209.25525
-0.74484456	-204.20056
-0.74484456	-208.32556
-0.39753917	-214.89587
-0.39753917	-208.61462
-0.050233722	-201.724
-0.050233722	-208.90369
-0.39753917	-214.24744
-0.050233722	-206.13025
-0.39753917	-202.9115
-0.74484456	-210.70837
-0.39753917	-209.92712
-0.39753917	-201.81775
-0.39753917	-204.71619
-0.39753917	-209.45056
-0.050233722	-203.77869
-0.39753917	-201.7865
-0.050233722	-207.74744
-0.39753917	-206.35681
-0.39753917	-200.69275
-0.39753917	-203.59119
-0.39753917	-205.88025
-0.050233722	-200.81775
-0.39753917	-200.6615
-0.050233722	-204.16931
-0.050233722	-202.17712
-0.050233722	-199.55994
-0.39753917	-202.45837
-0.39753917	-202.9115
-0.39753917	-199.68494
-0.39753917	-200.74744
-0.050233722	-202.41931
-0.050233722	-200.42712
-0.050233722	-199.64587
-0.050233722	-201.32556
-0.39753917	-201.16931
-0.39753917	-199.7865
-0.39753917	-200.84119
-0.39753917	-201.29431
-0.050233722	-199.9115
-0.050233722	-200.35681
-0.050233722	-200.80994
-0.050233722	-200.0365
-0.39753917	-199.88025
-0.39753917	-200.93494
-0.39753917	-200.77869
-0.39753917	-200.00525
-0.39753917	-200.45056
-0.050233722	-200.90369
-0.050233722	-200.13025
-0.050233722	-199.974
-0.39753917	-200.41931
-0.39753917	-200.26306
-0.39753917	-200.10681
-0.39753917	-200.55994
-0.39753917	-200.39587
-0.050233722	-200.23962
-0.050233722	-200.08337
-0.050233722	-200.52869
-0.050233722	-200.37244
-0.39753917	-200.82556
-0.74484456	-201.27869
-0.39753917	-201.11462
-0.39753917	-200.95837
-0.39753917	-201.4115
-0.050233722	-201.25525
-0.39753917	-201.09119
-0.39753917	-201.54431
-0.39753917	-201.38806
-0.39753917	-201.224
-0.39753917	-201.67712
-0.39753917	-202.13025
-0.050233722	-201.974
-0.050233722	-201.80994
-0.050233722	-202.26306
-0.39753917	-202.10681
-0.050233722	-201.95056
-0.39753917	-201.7865
-0.39753917	-201.63025
-0.050233722	-201.474
-0.050233722	-201.91931
-0.050233722	-201.76306
-0.050233722	-201.60681
-0.39753917	-201.45056
-0.39753917	-201.2865
-0.39753917	-201.13025
-0.74484456	-200.974
-0.39753917	-201.41931
-0.050233722	-201.26306
-0.050233722	-201.10681
-0.050233722	-201.55994
-0.39753917	-202.00525
-0.39753917	-201.23181
-0.39753917	-201.07556
-0.74484456	-201.52869
-0.39753917	-201.36462
-0.39753917	-201.20837
-0.050233722	-201.05212
-0.050233722	-201.49744
-0.050233722	-201.34119
-0.39753917	-201.18494
-0.39753917	-201.02869
-0.74484456	-201.474
-0.39753917	-201.31775
-0.39753917	-201.1615
-0.39753917	-201.00525
-0.050233722	-201.45056
-0.050233722	-201.29431
-0.39753917	-201.13806
-0.39753917	-201.58337
-0.39753917	-201.42712
-0.74484456	-201.27087
-0.39753917	-201.724
-0.39753917	-202.16931
-0.050233722	-202.62244
-0.050233722	-203.07556
-0.050233722	-203.52087
-0.050233722	-203.36462
-0.39753917	-203.20837
-0.39753917	-203.6615
-0.39753917	-204.10681
-0.74484456	-203.95056
-0.39753917	-204.40369
0.29707184	-204.85681
-0.39753917	-205.30212
-0.39753917	-205.14587
-0.39753917	-204.98962
0.29707184	-205.43494
3.075515	-205.88806
-0.39753917	-208.17712
-0.74484456	-209.85681
-0.39753917	-198.67712
-0.050233722	-186.89587
-0.050233722	-201.41931
-0.39753917	-223.89587
-0.39753917	-214.55212
-0.39753917	-194.20837
-0.74484456	-203.224
-0.39753917	-218.349
-0.39753917	-207.79431
-0.050233722	-196.62244
-0.39753917	-206.24744
-0.050233722	-210.974
-0.050233722	-202.86462
-0.39753917	-203.31775
-0.39753917	-210.48962
-0.39753917	-207.27087
-0.39753917	-202.82556
-0.050233722	-208.16931
-0.050233722	-209.224
-0.050233722	-202.95056
-0.39753917	-204.63025
-0.39753917	-209.36462
-0.39753917	-206.13806
-0.39753917	-203.52869
-0.39753917	-207.0365
-0.050233722	-207.48181
-0.050233722	-204.26306
-0.050233722	-205.32556
-0.050233722	-207.00525
-0.39753917	-204.38806
-0.39753917	-204.23181
-0.74484456	-206.52087
-0.39753917	-205.74744
-0.050233722	-204.35681
-0.050233722	-205.41931
-0.050233722	-205.26306
-0.050233722	-203.87244
-0.39753917	-203.71619
-0.39753917	-204.77869
-0.39753917	-204.00525
-0.39753917	-203.84119
-0.39753917	-204.90369
-0.39753917	-204.13025
-0.050233722	-203.349
-0.050233722	-203.80212
-0.050233722	-204.25525
-0.39753917	-203.48181
-0.39753917	-203.31775
-0.39753917	-203.77087
-0.39753917	-203.61462
-0.39753917	-203.45837
0.29707184	-203.90369
-0.050233722	-203.74744
-0.050233722	-203.59119
-0.050233722	-203.42712
-0.39753917	-203.27087
-0.74484456	-203.11462
-0.39753917	-202.95837
-0.050233722	-203.40369
-0.050233722	-203.24744
-0.050233722	-203.09119
-0.39753917	-202.93494
-0.050233722	-202.77087
-0.74484456	-202.61462
-0.39753917	-202.45837
-0.74484456	-202.29431
-0.39753917	-202.13806
-0.39753917	-201.98181
-0.050233722	-201.82556
-0.050233722	-201.6615
-0.050233722	-201.50525
-0.050233722	-201.349
-0.39753917	-201.18494
-0.39753917	-201.63806
-0.39753917	-201.48181
-0.39753917	-201.32556
-0.39753917	-201.1615
-0.39753917	-201.00525
-0.39753917	-201.45837
-0.39753917	-201.30212
-0.39753917	-201.74744
-0.39753917	-202.20056
-0.39753917	-202.04431
-0.39753917	-201.88025
-0.050233722	-202.33337
-0.39753917	-202.7865
-0.39753917	-202.63025
-0.39753917	-202.46619
-0.39753917	-202.30994
-0.39753917	-202.15369
-0.39753917	-202.60681
-0.39753917	-203.05212
-0.39753917	-202.89587
-0.050233722	-202.73962
-0.050233722	-202.57556
-0.39753917	-202.41931
-0.39753917	-202.26306
-0.39753917	-202.10681
-0.39753917	-201.94275
-0.39753917	-201.7865
-0.39753917	-201.63025
-0.050233722	-202.08337
-0.39753917	-201.91931
-0.050233722	-201.76306
-0.39753917	-201.60681
-0.39753917	-202.05212
-0.39753917	-201.89587
-0.39753917	-201.73962
-0.050233722	-201.58337
-0.050233722	-201.41931
-0.050233722	-201.87244
-0.050233722	-201.71619
-0.39753917	-202.1615
-0.050233722	-202.00525
-0.74484456	-202.45837
-0.39753917	-202.30212
-0.39753917	-202.13806
-0.050233722	-202.59119
-0.39753917	-202.43494
-0.050233722	-202.27869
-0.050233722	-202.11462
-0.39753917	-201.95837
-0.39753917	-201.80212
-0.74484456	-202.24744
-0.39753917	-202.09119
-0.39753917	-201.93494
-0.050233722	-201.77869
-0.050233722	-202.224
-0.050233722	-202.06775
-0.050233722	-202.52087
-0.39753917	-202.36462
-0.74484456	-202.20056
-0.39753917	-202.04431
-0.39753917	-202.49744
-0.050233722	-202.33337
-0.050233722	-202.7865
-0.050233722	-203.23962
-0.39753917	-203.08337
-0.39753917	-202.91931
-0.39753917	-202.76306
-0.39753917	-202.60681
-0.39753917	-202.44275
-0.39753917	-202.89587
-0.050233722	-202.73962
-0.050233722	-202.58337
-0.39753917	-203.02869
-0.050233722	-202.87244
-0.39753917	-203.32556
-0.39753917	-203.16931
-0.39753917	-203.61462
-0.39753917	-203.45837
-0.050233722	-203.30212
0.29707184	-203.13806
-0.050233722	-202.98181
-0.39753917	-203.43494
-0.39753917	-203.88806
-0.39753917	-203.724
-0.050233722	-203.56775
-0.050233722	-203.4115
-0.050233722	-203.86462
-0.39753917	-203.70056
-0.050233722	-204.15369
-0.050233722	-203.99744
-0.39753917	-204.44275
-0.74484456	-204.89587
-0.39753917	-205.349
-0.39753917	-205.19275
0.29707184	-205.02869
-0.050233722	-205.48181
-0.050233722	-205.93494
-0.39753917	-205.77087
-0.39753917	-205.61462
-0.39753917	-206.06775
-0.39753917	-206.52087
-0.050233722	-206.35681
-0.050233722	-206.80994
-0.050233722	-206.65369
0.29707184	-206.49744
-0.39753917	-206.33337
-0.39753917	-206.7865
-0.39753917	-206.63025
-0.39753917	-206.46619
-0.050233722	-206.30994
-0.050233722	-206.15369
-0.39753917	-205.99744
-0.050233722	-205.83337
-0.050233722	-206.2865
-0.39753917	-206.13025
-0.74484456	-205.974
-0.39753917	-206.41931
-0.39753917	-206.26306
-0.39753917	-206.71619
0.64437717	-207.1615
-3.523288	-207.00525
-0.39753917	-207.45837
-0.39753917	-208.52087
0.64437717	-208.35681
-0.39753917	-210.0365
-1.0921501	-211.71619
-0.39753917	-210.32556
-0.050233722	-209.55212
0.64437717	-212.45056
-1.0921501	-213.51306
-1.0921501	-212.73181
-0.74484456	-211.95837
-0.74484456	-200.17712
0.29707184	-191.45056
-0.39753917	-209.02087
-0.050233722	-226.599
0.29707184	-211.14587
-0.39753917	-195.07556
-0.050233722	-207.76306
-0.39753917	-217.38806
-0.39753917	-203.77087
-0.74484456	-196.87244
-0.74484456	-207.11462
-0.39753917	-208.7865
-0.050233722	-201.2865
-0.050233722	-204.17712
-0.050233722	-208.9115
-0.050233722	-204.46619
-0.39753917	-201.849
-0.39753917	-205.974
-0.39753917	-205.81775
-0.050233722	-200.76306
-0.050233722	-202.42712
-0.39753917	-205.32556
-0.050233722	-202.71619
-0.39753917	-201.32556
-0.39753917	-204.224
-0.39753917	-203.45056
-0.39753917	-200.23181
-0.39753917	-201.2865
-0.050233722	-202.349
-0.050233722	-200.35681
-0.050233722	-200.20056
-0.39753917	-201.86462
-0.050233722	-201.70837
-0.74484456	-200.32556
-0.74484456	-200.77087
-0.050233722	-201.224
-0.39753917	-199.84119
0.29707184	-200.29431
-0.050233722	-200.73962
-0.050233722	-199.96619
-0.39753917	-199.80994
-0.39753917	-200.26306
-0.39753917	-200.099
-0.39753917	-199.32556
-0.39753917	-199.77869
-0.39753917	-200.224
-0.050233722	-200.06775
-0.050233722	-199.9115
-0.39753917	-200.36462
-0.39753917	-200.20056
-0.39753917	-200.04431
-0.39753917	-199.88806
-0.39753917	-200.34119
-0.050233722	-200.17712
-0.050233722	-200.63025
0.29707184	-200.474
-0.050233722	-200.30994
-0.39753917	-200.15369
-0.050233722	-200.60681
-0.74484456	-200.45056
-0.39753917	-200.2865
-0.050233722	-200.73962
-0.39753917	-200.58337
-0.050233722	-200.41931
-0.39753917	-200.26306
-0.39753917	-200.71619
-0.74484456	-200.55994
-0.39753917	-200.39587
-0.39753917	-200.23962
-0.050233722	-200.08337
-0.050233722	-199.92712
-0.050233722	-200.37244
-0.050233722	-200.21619
-0.39753917	-200.05994
-0.39753917	-199.89587
-0.39753917	-200.349
-0.39753917	-200.19275
-0.050233722	-200.64587
-0.050233722	-200.48181
-0.050233722	-200.32556
0.29707184	-200.16931
-0.39753917	-200.01306
-0.39753917	-199.849
-0.39753917	-199.69275
-0.39753917	-199.5365
-0.39753917	-199.98181
-0.050233722	-199.82556
-0.39753917	-199.66931
-0.39753917	-199.51306
-0.050233722	-199.349
-0.39753917	-199.19275
-0.39753917	-199.64587
-0.39753917	-199.48181
-0.39753917	-199.32556
-0.050233722	-199.77869
-0.050233722	-200.23181
-0.050233722	-200.67712
-0.050233722	-200.52087
-0.050233722	-200.36462
-0.39753917	-200.81775
-0.39753917	-200.65369
-0.74484456	-199.88025
-0.39753917	-199.724
-0.050233722	-200.16931
-0.050233722	-200.01306
-0.050233722	-199.85681
-0.39753917	-200.30994
-0.39753917	-200.75525
-0.39753917	-200.599
-0.39753917	-201.05212
-0.39753917	-201.50525
-0.39753917	-201.34119
-0.050233722	-201.18494
-0.050233722	-201.63806
-0.050233722	-202.08337
-0.39753917	-201.92712
-0.39753917	-201.77087
-0.39753917	-201.61462
-0.39753917	-201.45056
-0.050233722	-201.90369
-0.39753917	-202.35681
-0.050233722	-202.19275
-0.050233722	-202.0365
-0.050233722	-202.48962
-0.39753917	-202.33337
-0.39753917	-202.16931
-0.39753917	-202.01306
-0.39753917	-202.46619
-0.39753917	-202.91931
-0.050233722	-202.75525
-0.050233722	-202.599
-0.050233722	-202.44275
-0.39753917	-202.88806
-0.39753917	-202.73181
-0.39753917	-202.57556
-0.050233722	-202.41931
-0.39753917	-202.25525
-0.050233722	-202.099
-0.050233722	-202.55212
-0.050233722	-202.39587
-0.39753917	-202.23181
-0.39753917	-202.07556
-0.39753917	-201.91931
-0.39753917	-202.36462
-0.39753917	-202.81775
-0.39753917	-203.27087
-0.050233722	-203.724
-0.050233722	-203.55994
-0.050233722	-204.01306
-0.39753917	-203.85681
-0.39753917	-203.69275
-0.39753917	-204.14587
-0.39753917	-203.98962
-0.050233722	-203.83337
-0.050233722	-203.66931
-0.050233722	-204.12244
-0.050233722	-204.57556
-0.39753917	-204.41931
-0.39753917	-204.86462
-0.39753917	-205.31775
-0.39753917	-205.77087
-0.050233722	-205.60681
-0.050233722	-205.45056
-0.050233722	-205.29431
-0.050233722	-205.74744
-0.050233722	-206.19275
-0.39753917	-206.64587
-0.39753917	-206.48962
-0.39753917	-206.94275
-0.050233722	-207.38806
-0.050233722	-207.23181
0.29707184	-207.68494
-0.050233722	-208.13025
-0.050233722	-207.974
-0.39753917	-207.81775
-0.74484456	-208.27087
-0.39753917	-208.10681
-0.050233722	-208.55994
-0.050233722	-209.01306
0.29707184	-209.45837
-0.050233722	-209.9115
-0.050233722	-210.36462
-0.39753917	-210.20837
-0.39753917	-210.65369
-0.74484456	-211.10681
-0.39753917	-211.55994
-0.050233722	-211.40369
-0.050233722	-211.23962
-0.050233722	-211.69275
-0.39753917	-211.5365
-0.39753917	-211.37244
-0.74484456	-211.82556
-0.39753917	-212.27869
-0.39753917	-212.12244
-0.050233722	-212.56775
-0.050233722	-212.4115
-0.39753917	-212.25525
-0.050233722	-212.099
-0.39753917	-212.54431
-0.39753917	-212.99744
-0.74484456	-213.45056
-0.39753917	-213.2865
-0.39753917	-213.73962
-0.050233722	-214.19275
-0.050233722	-214.0365
-0.050233722	-213.87244
-0.050233722	-213.71619
-0.39753917	-213.55994
-0.39753917	-213.40369
-0.39753917	-213.23962
-0.39753917	-213.08337
-0.050233722	-212.92712
-0.050233722	-212.76306
-0.050233722	-212.60681
-0.050233722	-212.45056
-0.050233722	-212.90369
-0.39753917	-212.73962
-0.74484456	-212.58337
-0.39753917	-212.42712
-0.050233722	-212.87244
-0.050233722	-213.32556
-0.050233722	-213.16931
-0.050233722	-213.01306
-0.39753917	-212.849
-0.39753917	-213.30212
-0.39753917	-213.14587
-0.39753917	-212.98962
-0.39753917	-212.82556
-0.050233722	-212.66931
-0.050233722	-212.51306
-0.050233722	-212.349
-0.050233722	-212.19275
-0.050233722	-212.0365
-0.050233722	-211.88025
-0.39753917	-211.71619
-0.39753917	-212.16931
-0.39753917	-212.01306
-0.39753917	-211.85681
-0.39753917	-211.69275
-0.050233722	-211.5365
-0.39753917	-211.38025
-0.39753917	-211.21619
-0.39753917	-211.05994
-0.39753917	-210.90369
-0.39753917	-210.74744
-0.39753917	-210.58337
-0.39753917	-210.42712
-0.050233722	-210.27087
0.29707184	-210.10681
-0.050233722	-209.95056
-0.050233722	-209.79431
-0.39753917	-209.63806
-0.39753917	-209.474
-0.39753917	-209.31775
-0.39753917	-209.1615
-0.050233722	-209.00525
-0.39753917	-208.84119
-0.050233722	-208.68494
-0.39753917	-208.52869
-0.74484456	-208.36462
-0.39753917	-208.20837
-0.39753917	-208.05212
-0.050233722	-207.89587
-0.050233722	-207.73181
-0.050233722	-207.57556
0.29707184	-207.41931
-0.39753917	-207.26306
-0.39753917	-207.099
-0.39753917	-206.94275
-0.39753917	-206.7865
-0.39753917	-206.62244
-0.050233722	-206.46619
-0.050233722	-206.30994
-0.050233722	-206.15369
-0.050233722	-205.98962
-0.39753917	-205.83337
-0.39753917	-205.67712
-0.39753917	-205.51306
-0.74484456	-205.35681
-0.050233722	-205.20056
-0.050233722	-205.04431
-0.050233722	-204.88025
-0.050233722	-204.724
-0.050233722	-204.56775
-0.39753917	-204.4115
-0.39753917	-203.63025
-0.39753917	-203.474
-0.39753917	-203.31775
-0.39753917	-203.15369
-0.050233722	-202.99744
-0.050233722	-202.84119
-0.050233722	-202.68494
-0.39753917	-202.52087
-0.39753917	-202.36462
-0.39753917	-202.20837
-0.39753917	-202.05212
-0.050233722	-201.88806
-0.050233722	-201.73181
-0.050233722	-201.57556
-0.050233722	-201.4115
-0.050233722	-201.25525
-0.050233722	-201.099
-0.39753917	-200.94275
-0.39753917	-200.77869
-0.39753917	-200.62244
-0.050233722	-200.46619
-0.050233722	-200.30212
-0.050233722	-200.14587
-0.050233722	-199.98962
-0.39753917	-199.83337
-0.39753917	-199.66931
-0.39753917	-199.51306
-0.39753917	-199.35681
-0.39753917	-199.80994
-0.050233722	-200.25525
-0.050233722	-200.099
0.29707184	-199.94275
-0.050233722	-199.77869
-0.39753917	-199.62244
-0.39753917	-200.07556
-0.39753917	-200.52869
-0.39753917	-200.36462
-0.39753917	-200.81775
-0.050233722	-200.6615
-0.050233722	-201.11462
-0.050233722	-201.55994
-0.050233722	-201.40369
-0.050233722	-201.85681
-0.39753917	-202.30212
-0.39753917	-202.75525
-0.39753917	-202.599
-0.050233722	-202.44275
-0.050233722	-202.27869
-0.050233722	-202.73181
-0.050233722	-202.57556
-1.0921501	-203.02087
0.99168259	-202.86462
-2.4813719	-202.70837
-2.4813719	-203.77087
0.64437717	-206.05212
-0.050233722	-204.05994
-0.050233722	-199.00525
-0.39753917	-203.73962
-0.050233722	-210.9115
-0.39753917	-205.24744
-0.74484456	-198.35681
-0.39753917	-205.52869
-0.74484456	-211.48962
-0.39753917	-203.98962
-0.050233722	-200.1615
-0.050233722	-207.95056
-0.050233722	-207.17712
-0.050233722	-199.06775
-0.39753917	-201.96619
-0.74484456	-206.69275
-0.39753917	-201.02869
-0.39753917	-199.0365
-0.050233722	-204.98962
0.29707184	-204.21619
-0.050233722	-199.1615
-0.39753917	-202.66931
-0.39753917	-204.95056
-0.39753917	-199.89587
-0.74484456	-199.73962
-0.39753917	-203.24744
-0.050233722	-201.24744
-0.050233722	-199.25525
-0.050233722	-202.15369
-0.050233722	-203.20837
-0.050233722	-199.98962
-0.39753917	-201.05212
-0.39753917	-202.73181
-0.39753917	-200.73181
-0.050233722	-199.95837
-0.050233722	-202.24744
-0.050233722	-202.08337
-0.050233722	-200.70056
-0.050233722	-201.76306
-0.39753917	-202.21619
-0.74484456	-200.82556
-0.39753917	-201.27869
-0.050233722	-202.34119
-0.050233722	-201.56775
-0.39753917	-200.7865
-0.050233722	-201.849
-0.050233722	-201.69275
-0.39753917	-201.52869
-0.39753917	-201.98181
-0.39753917	-201.82556
-0.39753917	-201.05212
-0.050233722	-201.49744
