I_arcSum,I_inj_total,OTor3,PlasmaRogA,V_InjD12
13.517321,4.0279312,-0.39753917,1567.6912,0
13.963472,1.590683,-0.050233722,1567.8527,0
13.965151,1.1413727,-0.39753917,1568.0143,0
13.522358,2.0031357,-0.050233722,1568.1758,0
13.297604,2.6724243,0.29707184,1568.3373,0
13.961793,5.0945511,-0.050233722,1568.4988,0
14.849058,2.8781891,-0.050233722,1568.6603,0
14.406265,2.863533,-0.050233722,1568.8218,0
13.074528,1.9653473,-0.050233722,1568.9833,0
12.85313,0.39743805,-0.050233722,1569.1449,0
13.519001,4.8145905,-0.050233722,1569.3064,0
13.519,4.6003494,-0.050233722,1569.4679,0
13.074528,6.3598328,0.29707184,1569.6294,0
12.85313,2.583107,0.29707184,1569.7909,0
13.295925,2.3546753,0.29707184,1569.3407,0
13.519,2.3400192,-0.050233722,1569.5022,0
12.85481,1.6698303,-0.39753917,1569.6638,0
11.967543,2.7595673,-0.39753917,1569.8253,0
12.853128,0.32942963,-0.39753917,1569.9868,0
14.627661,2.0889206,-0.050233722,1570.1483,0
12.856489,3.6346207,-0.050233722,1569.6981,0
9.7552547,2.7222366,0.29707184,1569.8596,0
9.3107824,4.4604187,0.29707184,1570.0211,0
10.417766,4.0111008,0.29707184,1570.1827,0
10.639162,9.0980072,-0.050233722,1570.3442,0
10.196369,7.7651596,-0.050233722,1570.5057,0
9.9766521,8.1922684,-0.39753917,1570.6672,0
9.7552557,8.1776047,-0.050233722,1570.8287,0
9.089386,10.16507,-0.050233722,1570.9902,0
8.6465931,13.470734,-0.050233722,1571.1517,0
7.9807234,10.377953,0.29707184,1571.3134,0
9.9732943,9.4868698,0.29707184,1571.4749,0
12.187262,7.2847061,-0.050233722,1571.6364,0
12.631735,6.4007339,-0.050233722,1571.7979,0
11.747826,6.6140594,-0.39753917,1571.9594,0
11.747826,3.7279434,-0.050233722,1572.1208,0
11.969223,5.9363022,-0.050233722,1572.2823,0
12.18894,2.6226501,0.29707184,1571.8322,0
12.18894,2.835968,0.29707184,1571.9938,0
12.187262,0.82628632,0.29707184,1572.1553,0
11.519712,0.58364105,-0.050233722,1572.3168,0
11.742788,4.7728043,-0.050233722,1572.4783,0
11.967543,5.6629791,-0.050233722,1572.6398,0
11.744468,8.3059998,-0.39753917,1572.8013,0
10.853844,4.5292587,-0.050233722,1572.9628,0
10.630769,4.0657425,-0.050233722,1573.1244,0
10.409371,6.2740936,0.29707184,1573.2859,0
10.409372,8.0406952,-0.050233722,1573.4474,0
10.407693,12.008987,-0.050233722,1573.6089,0
10.627411,8.9091034,-0.050233722,1573.7704,0
10.850487,9.5712891,-0.050233722,1573.9319,0
11.296638,7.5900116,-0.39753917,1574.0934,0
11.296638,5.145668,-0.050233722,1574.255,0
10.848807,5.1310043,-0.050233722,1574.4165,0
11.071882,2.9075394,-0.050233722,1573.9663,0
11.74111,5.7785187,0.29707184,1574.1278,0
12.185582,2.6857529,0.29707184,1574.2893,0
11.962507,1.7946777,-0.050233722,1574.4508,0
11.960829,-1.0914383,-0.050233722,1574.6123,0
11.294958,-2.8731461,-0.050233722,1574.7739,0
10.852165,-0.45101166,-0.39753917,1574.9354,0
11.075241,-2.2185135,-0.050233722,1575.0969,0
10.853844,-2.4611511,-0.050233722,1574.6467,0
9.745182,-7.5702744,0.29707184,1574.8082,0
11.073563,-2.6829453,0.29707184,1574.9697,0
12.843056,5.7668915,-0.39753917,1575.1312,0
12.398585,5.310463,-0.050233722,1575.2928,0
11.068526,5.4953842,-0.39753917,1574.8427,0
11.512999,2.6092834,-0.39753917,1575.0042,0
11.957469,5.708252,-0.050233722,1575.1656,0
12.180546,5.0451584,0.29707184,1575.3271,0
11.95915,5.2584839,0.29707184,1575.4886,0
11.736074,6.5691071,-0.050233722,1575.6501,0
12.178867,7.9010391,0.29707184,1575.8118,0
13.064455,13.215935,-0.050233722,1575.9733,0
11.737753,4.3305359,-0.050233722,1576.1348,0
10.630768,-5.4738998,-0.050233722,1576.2963,0
10.632447,-4.576622,-0.050233722,1576.4578,0
10.193012,4.7780228,0.29707184,1576.6193,0
9.3074245,9.430275,0.29707184,1576.7808,0
9.7485399,2.0910416,-0.050233722,1576.3307,0
10.635805,1.8484039,-0.050233722,1576.4922,0
10.635805,-0.1399765,-0.050233722,1576.6537,0
10.637484,0.5222168,-0.39753917,1576.2035,0
10.414409,-0.59685516,-0.050233722,1576.365,0
10.193012,-0.60440826,-0.050233722,1576.5265,0
9.9716148,3.5918808,-0.050233722,1576.688,0
8.6432352,2.715004,0.29707184,1576.8496,0
9.0843496,2.0306015,0.29707184,1577.0111,0
10.852165,-6.2063675,-0.050233722,1577.1726,0
11.514677,-7.3325195,-0.39753917,1577.3341,0
10.630768,-2.0105438,-0.050233722,1577.4956,0
9.9665775,-1.5692368,-0.39753917,1577.6571,0
10.632448,-0.26570892,-0.050233722,1577.8186,0
11.07692,-4.4842072,-0.050233722,1577.9802,0
11.299995,-2.9384918,0.29707184,1578.1417,0
11.299995,-3.8224792,0.29707184,1578.3032,0
11.298317,-4.9415359,-0.050233722,1578.4647,0
11.74111,-1.6358719,-0.050233722,1578.6262,0
11.298317,-2.5340576,-0.39753917,1578.7877,0
10.855524,1.4342499,-0.050233722,1578.9492,0
10.411051,-0.12658691,-0.050233722,1579.1107,0
9.745182,0.96316528,-0.050233722,1579.2723,0
9.3023882,3.6132812,-0.050233722,1579.4338,0
8.8579159,6.4913712,0.29707184,1579.5953,0
8.1886892,11.792061,0.29707184,1579.7568,0
7.52282,9.5685883,-0.050233722,1579.9183,0
7.7458954,11.100105,-0.050233722,1580.0798,0
7.7458954,10.209007,-0.050233722,1580.2413,0
7.5228195,10.643227,-0.050233722,1580.403,0
7.7458954,12.409805,-0.050233722,1580.5645,0
7.7492533,9.9725647,-0.050233722,1580.726,0
7.7509322,10.627655,0.29707184,1580.8875,0
7.9706497,6.2024765,-0.050233722,1581.049,0
8.1903677,5.3114014,-0.050233722,1581.2104,0
8.4134426,1.9835358,-0.050233722,1581.3719,0
8.6365185,0.65068817,-0.050233722,1581.5336,0
8.8579159,2.4101715,-0.39753917,1581.6951,0
8.4134436,0.63558197,-0.050233722,1581.8566,0
7.9689713,2.8297348,-0.050233722,1582.0181,0
8.1920471,-0.50524139,0.29707184,1582.1796,0
8.1886892,-1.1896286,-0.050233722,1582.3411,0
7.2963862,0.12809753,-0.050233722,1582.5026,0
7.0749893,1.6666946,-0.050233722,1582.6642,0
7.2980652,7.1882629,-0.050233722,1582.8257,0
7.5177827,5.855423,-0.050233722,1582.9872,0
7.2930284,7.3869247,-0.39753917,1583.1487,0
6.6271591,3.6030884,-0.050233722,1583.3102,0
6.6288376,3.3675461,-0.050233722,1583.4717,0
7.0733099,6.4665375,-0.050233722,1583.6332,0
7.5177822,7.3638,-0.050233722,1583.7948,0
7.5177822,10.462776,-0.050233722,1583.9563,0
7.5194616,7.5979767,-0.050233722,1584.1178,0
8.4084063,6.4860229,-0.39753917,1584.2793,0
8.8512001,4.4976425,-0.050233722,1584.4408,0
8.8512001,1.8324203,-0.050233722,1584.6023,0
8.6314831,2.9292603,0.29707184,1584.7638,0
8.6331615,0.72000885,-0.050233722,1584.9254,0
9.2990303,4.9375839,0.29707184,1585.0869,0
9.2973518,2.0656891,0.99168259,1585.2484,0
9.074276,0.50485992,1.3389881,1585.4099,0
9.074276,-2.1674652,-0.74484456,1585.5714,0
9.074276,-1.9470444,0.29707184,1585.7329,0
9.074276,0.69596863,0.29707184,1586.5062,0
9.5170698,-2.6248093,0.29707184,1586.056,0
10.18294,-2.1977005,0.29707184,1584.3824,0
10.406014,-2.1910477,-0.050233722,1585.7673,0
9.9632206,-1.9777222,0.29707184,1588.9874,0
9.5187492,-2.2203674,-0.050233722,1586.0905,0
9.7401447,-4.0091705,-0.39753917,1583.1934,0
10.184617,-0.25465393,-0.050233722,1586.4135,0
10.407692,-3.1336517,-0.050233722,1589.0219,0
10.407692,-2.6994476,-0.050233722,1584.9014,0
10.407692,-4.9229126,-0.050233722,1583.2277,0
10.407692,-4.7095795,0.29707184,1587.6713,0
9.9648991,-1.4039307,0.29707184,1587.8328,0
9.2990303,-3.6203003,-0.050233722,1584.324,0
9.0759544,-3.8629532,-0.050233722,1585.0973,0
9.5187492,-7.853447,-0.050233722,1588.3174,0
10.186296,-6.0797653,-0.39753917,1586.6438,0
10.409372,-5.4175644,-0.050233722,1584.9701,0
10.409372,-5.2042389,0.29707184,1586.9668,0
10.186296,-2.3403473,0.29707184,1587.7401,0
9.9649,-5.2193604,0.29707184,1585.4547,0
9.9649,-4.1225128,-0.050233722,1585.6162,0
9.9649,-6.1179962,-0.050233722,1587.6129,0
10.186296,-6.1255493,-0.39753917,1586.551,0
10.409372,-4.5869446,-0.39753917,1585.489,0
10.409372,-4.3665314,-0.050233722,1586.874,0
10.409372,-0.61200714,-0.050233722,1587.0355,0
10.186296,-4.1607513,-0.050233722,1585.9736,0
9.7418251,-3.9474258,0.29707184,1586.1351,0
9.2973518,-6.3917694,0.29707184,1586.9083,0
9.2973518,-7.0690765,-0.050233722,1586.4583,0
9.5187492,-3.7634201,-0.050233722,1586.0081,0
9.5187492,-5.3171387,-0.39753917,1586.7812,0
9.7384663,-3.3367691,-0.050233722,1586.9429,0
8.8478422,-6.4366608,-0.050233722,1586.4927,0
7.2980652,-6.8930817,0.29707184,1586.6542,0
6.6389122,-6.0242081,0.29707184,1587.4274,0
7.0833845,-4.0438385,-0.050233722,1586.9773,0
7.3031015,2.3683548,-0.050233722,1586.5271,0
7.7458949,1.0284119,-0.050233722,1586.6886,0
7.7458954,3.4434433,-0.050233722,1586.2384,0
7.303102,2.3243713,-0.050233722,1586.3999,0
6.6372328,4.0838699,-0.050233722,1586.5614,0
5.7482877,5.3873901,-0.050233722,1586.7229,0
5.7482882,5.5936127,0.29707184,1586.8845,0
7.0833836,9.7827835,0.29707184,1587.046,0
8.1886883,9.3476791,-0.050233722,1587.2075,0
8.4050484,8.8983612,-0.050233722,1587.369,0
7.7375002,5.1287231,-0.39753917,1587.5305,0
7.7391796,3.1261444,-0.050233722,1587.692,0
7.5177827,5.1136093,-0.050233722,1587.8535,0
7.5177827,3.1252289,0.29707184,1588.0151,0
7.9605761,4.6709442,-0.050233722,1588.1766,0
8.4050484,0.024902344,-0.050233722,1587.7264,0
9.2939939,0.69418335,0.29707184,1587.8879,0
9.074276,-0.18980408,-0.050233722,1588.0494,0
8.4084072,-1.0808792,-0.050233722,1588.2109,0
8.6298037,0.45062256,-0.39753917,1588.3724,0
9.0725975,-2.8701401,-0.050233722,1588.5341,0
9.2956734,-2.2150421,-0.050233722,1588.6956,0
9.074276,-5.3149261,0.29707184,1588.8571,0
8.8528795,-5.9851379,0.29707184,1589.0186,0
8.8528795,-5.109169,-0.050233722,1589.1801,0
8.8528795,-5.3376083,0.29707184,1589.3416,0
8.8528795,-2.4737167,-0.050233722,1589.5031,0
8.4084072,-6.2433395,-0.39753917,1589.6647,0
8.4084072,-5.3673706,-0.39753917,1589.8262,0
8.4084072,-7.1419754,0.29707184,1589.9877,0
8.4084072,-7.3704147,-0.050233722,1590.1492,0
8.1870098,-4.7274017,0.29707184,1590.3107,0
7.9656138,-6.067337,0.29707184,1590.4722,0
7.5228205,-3.424324,-0.050233722,1590.6337,0
7.3031025,-4.7429657,-0.050233722,1590.7953,0
7.3031025,-2.9692688,-0.39753917,1590.9568,0
7.0800266,-4.7509766,-0.050233722,1591.1183,0
7.0783472,-5.6491547,-0.050233722,1591.2798,0
7.52282,-1.8946381,-0.050233722,1591.4413,0
7.52282,-4.3318787,0.29707184,1591.6028,0
7.52282,-2.572403,0.29707184,1591.7643,0
7.3014231,-5.9002533,-0.050233722,1591.9258,0
7.52282,-5.9078217,-0.050233722,1591.4757,0
7.7442169,-4.5829849,-0.39753917,1591.6372,0
8.1870098,-5.2602997,-0.39753917,1591.7987,0
7.7408586,-2.6243744,-0.050233722,1591.9602,0
7.5177827,-5.5033798,-0.050233722,1592.1217,0
7.9622555,-3.2879257,0.64437717,1592.2833,0
8.1853313,-5.2834091,0.29707184,1592.4447,0
7.9639344,-6.1815948,0.29707184,1592.6063,0
7.742538,-3.9803467,-0.050233722,1592.7678,0
7.742538,-4.6505432,-0.050233722,1592.9293,0
7.9639344,-1.1169128,-0.050233722,1593.0908,0
7.742538,-3.9959183,-0.050233722,1593.2523,0
7.742538,-3.7825775,0.29707184,1593.4138,0
7.742538,-4.6665497,-0.39753917,1592.9637,0
8.1870098,-5.5647354,0.99168259,1593.1251,0
7.7425385,-4.0474319,0.29707184,1593.2867,0
6.6321964,-5.8433456,0.29707184,1592.2249,0
6.4108,-1.4332962,-0.39753917,1590.5511,0
6.6338758,-1.2128601,-0.050233722,1594.9948,0
6.4108,0.76750946,-0.050233722,1596.9915,0
5.7432518,1.6363754,-0.39753917,1589.8123,0
5.5218544,3.3958588,0.29707184,1588.1387,0
5.5218544,7.1361694,0.29707184,1596.8641,0
5.300458,4.9126968,-0.050233722,1597.6375,0
4.8559856,6.4442062,-0.050233722,1590.4584,0
4.6312308,4.89048,-0.39753917,1591.2316,0
4.6312308,3.3296738,-0.050233722,1596.8987,0
5.7466087,5.9939804,-0.39753917,1596.4485,0
5.7482882,7.5610046,-0.050233722,1592.3279,0
5.0790615,8.6578522,0.29707184,1594.3246,0
5.298779,2.230545,0.29707184,1598.1565,0
6.1894026,1.3394623,0.29707184,1596.4828,0
6.4124784,-1.5395355,0.29707184,1594.8092,0
6.1877241,-2.8723755,-0.050233722,1596.8059,0
5.0740237,-1.1128845,-0.050233722,1598.1908,0
5.0740237,-2.4386292,-0.050233722,1596.5172,0
5.7432508,-0.67914581,0.29707184,1596.6787,0
6.4107985,-2.4395447,0.29707184,1598.6754,0
5.7398925,-3.7794876,0.29707184,1598.8369,0
5.7382135,-7.5633087,0.29707184,1597.1632,0
5.9612894,-9.3521118,-0.050233722,1597.9365,0
5.7398925,-6.7161942,-0.050233722,1599.3215,0
5.5168171,-8.9325638,-0.39753917,1598.2595,0
5.0723448,-6.724205,-0.050233722,1597.8094,0
5.2970996,-8.0499649,-0.050233722,1599.1945,0
6.8535929,-7.1668777,-0.050233722,1599.3558,0
7.2980652,-6.7397842,0.29707184,1598.2939,0
6.8535929,-6.9682236,0.29707184,1598.4554,0
6.8535929,-3.6625671,0.29707184,1599.2288,0
7.2980657,-6.7624588,-0.050233722,1598.7786,0
7.2980657,-6.1073608,-0.050233722,1598.9401,0
7.5211415,-6.3215866,-0.39753917,1599.7134,0
7.9672928,-4.3199158,-0.050233722,1599.8749,0
7.7458963,-1.4489288,0.29707184,1599.4247,0
8.1886902,-3.89328,0.29707184,1599.5862,0
8.1886902,-1.9129028,0.64437717,1599.7478,0
7.9672928,-5.9034195,0.29707184,1599.2975,0
7.9672928,-5.2412338,-0.050233722,1599.4591,0
7.9672928,-6.1323166,-0.39753917,1599.6207,0
7.9672928,-6.3607407,-0.39753917,1599.7822,0
7.9672928,-3.0550919,-0.050233722,1599.9438,0
8.1870098,-5.4923325,0.29707184,1600.1053,0
7.9639344,-3.9537277,-0.050233722,1600.267,0
7.52282,-7.0607071,0.64437717,1600.4286,0
7.9672923,-6.8473892,0.29707184,1599.9783,0
7.9656134,-5.9714203,-0.050233722,1600.1399,0
7.9639339,-6.6487198,-0.050233722,1600.3015,0
7.5211406,-3.7848358,-0.39753917,1600.463,0
6.6355538,-6.8847122,-0.050233722,1600.6246,0
6.6355538,-6.0087509,-0.050233722,1600.7863,0
6.8569508,-7.5624695,-0.050233722,1600.9478,0
6.8569508,-7.7909012,0.29707184,1601.1094,0
6.6372328,-5.589653,0.29707184,1601.271,0
6.8603086,-6.4807281,-0.050233722,1601.4325,0
7.3014231,-3.388855,-0.050233722,1601.5941,0
6.8569508,-7.1584778,-0.050233722,1601.1438,0
6.4141574,-6.9593735,-0.39753917,1601.3054,0
6.1927605,-5.4207687,-0.050233722,1601.467,0
6.4141574,-1.6662445,-0.050233722,1601.6285,0
7.0783477,2.7367172,0.29707184,1601.7902,0
6.4124784,0.28526306,0.29707184,1601.9518,0
5.5252123,2.2585373,-0.050233722,1602.1133,0
5.3021364,1.1465836,-0.050233722,1602.2749,0
5.300457,1.5736694,-0.050233722,1602.4365,0
5.0773811,2.2216644,-0.39753917,1601.9862,0
4.6329088,2.2070007,-0.050233722,1601.536,0
4.6329088,6.6241684,-0.050233722,1601.0857,0
4.8543057,3.5313797,0.29707184,1600.6355,0
4.8543057,3.0891571,0.29707184,1600.7971,0
4.6312294,-2.2266312,-0.050233722,1600.9586,0
4.6312294,-2.8897324,-0.050233722,1600.5084,0
5.2954197,-1.1231461,-0.39753917,1600.0582,0
5.9612894,-1.565361,-0.050233722,1599.6079,0
5.9629683,-1.1382446,-0.050233722,1599.7695,0
5.9646473,-5.121666,-0.050233722,1599.3193,0
6.1877232,-5.7918625,0.29707184,1599.4808,0
5.5184965,-6.8967209,0.29707184,1599.6425,0
5.2920623,-7.5669174,-0.050233722,1599.8041,0
5.5168171,-5.814537,-0.050233722,1599.9656,0
6.1860442,-8.4726486,-0.050233722,1599.5154,0
6.1860442,-3.3715439,-0.39753917,1599.6769,0
6.1843653,-5.5807953,-0.050233722,1599.8385,0
6.1843653,-6.0301208,-0.050233722,1600.0001,0
6.1843653,-7.5909424,-0.050233722,1600.1616,0
6.1843653,-6.9287643,0.29707184,1599.7114,0
6.6288376,-2.2836075,-0.050233722,1599.873,0
6.4057617,-4.2719955,-0.050233722,1600.0345,0
7.2980647,-4.2866516,-0.39753917,1600.1962,0
7.5244985,-7.3936386,-0.39753917,1599.746,0
7.3014231,-5.8408318,-0.050233722,1599.2957,0
6.6321955,-3.6395798,-0.050233722,1598.8455,0
6.8552713,-8.0931702,0.29707184,1598.3951,0
6.8569508,-6.3407669,0.29707184,1597.9449,0
7.0800266,-9.21978,0.29707184,1597.4948,0
6.8586302,-8.5646896,-0.39753917,1597.0444,0
7.0800266,-10.567268,-0.050233722,1597.2061,0
6.6355543,-12.135193,-0.39753917,1596.7559,0
6.8586302,-9.2713013,-0.74484456,1596.3055,0
6.6355543,-11.045898,0.64437717,1595.8553,0
6.4124784,-8.8446579,0.99168259,1596.017,0
6.1910815,-11.730766,0.64437717,1595.5667,0
6.8586302,-12.856926,0.29707184,1593.8931,0
7.0817056,-12.429832,0.29707184,1595.2781,0
6.8603086,-9.9934845,-0.050233722,1598.4982,0
6.4158363,-4.4648209,-0.39753917,1593.1543,0
6.4141569,-7.1229401,-0.050233722,1590.2572,0
6.4141569,-6.6958389,-0.050233722,1597.7594,0
6.1927605,-8.6913223,0.29707184,1597.921,0
5.9696846,-8.2571182,-0.050233722,1590.1301,0
6.191081,-5.1652451,-0.39753917,1592.1268,0
6.410799,-4.9448242,0.29707184,1597.1821,0
6.4074411,-0.96231842,-0.050233722,1594.285,0
5.5201755,-2.7227097,-0.39753917,1591.3881,0
5.2987785,-1.3907776,-0.050233722,1593.9965,0
5.9612894,-6.5070038,-0.050233722,1595.3813,0
6.6254797,-9.6352997,-0.050233722,1593.0961,0
6.6288376,-5.6741028,0.29707184,1592.6459,0
5.2970996,-3.0097885,-0.050233722,1594.6425,0
4.4047961,2.0700073,0.29707184,1593.5806,0
4.4031177,-0.15344238,-0.050233722,1592.5186,0
4.8492689,-0.83785248,-0.050233722,1593.2919,0
4.408154,-0.18987274,-0.050233722,1593.4535,0
4.6312294,0.016349792,-0.39753917,1593.0032,0
4.8509474,2.8731461,-0.050233722,1593.1648,0
5.2920618,0.65677643,-0.050233722,1593.3264,0
5.0723443,3.9766388,0.29707184,1592.8761,0
4.4081545,3.5415344,0.29707184,1592.4259,0
3.962003,2.6575546,-0.050233722,1592.5875,0
5.0723443,0.8687439,-0.050233722,1592.749,0
6.1860442,-3.1217728,-0.39753917,1592.9106,0
6.6321955,-1.804039,-0.050233722,1593.0721,0
5.9646473,-5.1177139,-0.050233722,1592.6219,0
6.1860442,-6.2296753,0.29707184,1592.7836,0
6.1877232,-9.1157761,0.29707184,1592.9451,0
6.6321959,-9.785965,-0.050233722,1592.4949,0
6.1894026,-7.3638382,0.29707184,1592.6565,0
6.1894026,-11.354347,-0.050233722,1592.818,0
6.4124784,-9.3668823,-0.39753917,1592.3678,0
6.8569508,-12.025002,-0.39753917,1592.5294,0
6.6338749,-11.362816,-0.050233722,1592.6909,0
6.410799,-10.928612,0.29707184,1592.2407,0
6.1877232,-11.377922,-0.050233722,1592.4023,0
6.4091201,-8.2931595,0.29707184,1592.5638,0
6.630517,-10.281532,0.29707184,1592.7255,0
6.630517,-9.8473358,-0.050233722,1592.2751,0
6.4091201,-10.731304,-0.050233722,1592.4368,0
6.4091201,-11.629486,-0.39753917,1592.5984,0
6.1860442,-8.0958481,-0.050233722,1592.7599,0
5.9629683,-10.540192,-0.050233722,1592.9215,0
5.9629683,-8.3389435,0.29707184,1593.0831,0
6.1860442,-12.108574,-0.050233722,1593.2446,0
6.4074411,-11.004623,0.29707184,1593.4062,0
6.1860442,-11.453945,0.29707184,1593.5679,0
5.9646473,-11.682381,-0.050233722,1593.1176,0
5.7432508,-9.4882278,-0.050233722,1593.2792,0
5.9646473,-11.925484,-0.39753917,1593.4407,0
5.7415714,-11.277496,-0.050233722,1593.6023,0
5.9629683,-13.49387,-0.050233722,1593.7639,0
5.7415714,-14.612919,0.29707184,1593.9254,0
5.7415714,-13.074303,0.29707184,1594.087,0
5.5184956,-13.302753,-0.050233722,1594.2487,0
5.5184956,-10.217979,-0.050233722,1594.4102,0
5.2970991,-13.98761,-0.050233722,1594.5718,0
5.7415714,-13.332512,-0.050233722,1594.7334,0
5.7415714,-13.553844,-0.39753917,1594.2831,0
5.520175,-12.891659,-0.050233722,1594.4447,0
5.2987781,-10.027763,-0.050233722,1594.6063,0
5.7432508,-11.802368,-0.050233722,1594.7678,0
5.5218539,-8.710495,0.29707184,1594.9294,0
5.5218539,-11.147743,-0.050233722,1595.0909,0
5.5218539,-10.043793,-0.050233722,1595.2526,0
5.7432508,-10.051346,-0.39753917,1595.4142,0
5.520175,-9.8380203,-0.050233722,1595.5757,0
5.520175,-6.7532578,-0.050233722,1595.7373,0
5.0757022,-10.07402,-0.050233722,1595.8989,0
5.2954206,-9.8677979,-0.050233722,1596.0604,0
4.4064755,-11.877487,0.29707184,1596.222,0
2.6336226,-10.566864,0.29707184,1596.3837,0
2.192508,-6.1567993,-0.050233722,1596.5452,0
2.6336222,-6.8340988,-0.050233722,1596.7068,0
2.4105468,-2.865799,-0.39753917,1596.2566,0
2.1891501,-6.2007751,-0.050233722,1596.4181,0
1.9694326,-5.5527878,0.29707184,1596.5797,0
1.3002052,-6.0092087,-0.050233722,1596.7412,0
1.0754504,-3.8008652,0.29707184,1596.9028,0
1.0754505,0.16743469,-0.050233722,1597.0645,0
0.85741168,-2.0489197,-0.050233722,1597.226,0
1.9694325,-0.28234863,-0.050233722,1597.3876,0
3.5192094,-3.1542511,-0.39753917,1597.5492,0
3.5158515,-5.3705978,-0.050233722,1597.7107,0
2.8516612,-5.5990448,0.29707184,1597.8723,0
3.0747366,-7.1527634,0.29707184,1598.0339,0
3.2961335,-4.2817688,-0.050233722,1598.1954,0
3.2944543,-7.3745499,0.29707184,1598.3571,0
3.9636817,-7.1541138,-0.050233722,1598.5186,0
4.1884365,-10.481987,-0.39753917,1598.6802,0
4.1884365,-10.040672,-0.050233722,1598.8418,0
4.1867571,-7.6185532,-0.050233722,1599.0033,0
4.1850777,-10.055786,-0.050233722,1599.1649,0
3.9636812,-8.9660492,0.29707184,1599.3265,0
3.9636812,-12.073036,-0.050233722,1599.488,0
3.7422845,-11.638832,0.29707184,1599.0378,0
3.7422845,-10.762863,-0.39753917,1599.1995,0
3.9636812,-9.6589127,-0.050233722,1599.361,0
3.7389264,-5.6835098,-0.39753917,1599.5226,0
3.2944543,-8.5625229,-0.050233722,1599.6842,0
3.5175302,-7.2447968,-0.050233722,1599.8457,0
3.7406063,-9.6891479,0.29707184,1600.0073,0
3.7406063,-9.4758224,0.29707184,1600.1688,0
3.7406061,-7.4954453,-0.050233722,1600.3304,0
3.9620028,-8.3794174,-0.050233722,1600.4921,0
3.9620028,-5.5084229,-0.050233722,1600.6536,0
4.1833992,-8.8291931,-0.050233722,1600.8152,0
4.4064751,-9.7202759,-0.39753917,1600.9768,0
4.1850786,-11.943737,-0.050233722,1601.1383,0
4.4098334,-12.841919,-0.050233722,1601.2999,0
4.8543053,-9.9780273,0.29707184,1601.4615,0
4.409833,-13.298798,0.29707184,1601.623,0
4.409833,-12.201942,-0.050233722,1601.1729,0
4.409833,-14.418312,-0.050233722,1601.3344,0
4.409833,-14.42588,-0.050233722,1601.496,0
4.409833,-13.329018,-0.050233722,1601.6576,0
4.6312294,-13.999229,-0.050233722,1601.8191,0
4.8526263,-10.244698,-0.050233722,1601.9807,0
4.6295505,-12.012196,0.29707184,1601.5305,0
4.6312294,-11.577988,-0.050233722,1601.692,0
4.6312294,-12.689957,-0.050233722,1601.8536,0
4.6312294,-12.697517,-0.050233722,1602.0153,0
4.8526263,-9.6127396,-0.050233722,1602.1768,0
4.6295505,-12.049988,-0.050233722,1602.3384,0
4.6295505,-10.069618,-0.050233722,1602.5,0
4.8526263,-12.506851,0.29707184,1602.6615,0
4.8526263,-12.293522,0.29707184,1602.8231,0
4.409833,-13.41259,0.29707184,1602.9846,0
4.1884365,-14.531658,0.29707184,1603.1462,0
4.409833,-12.123726,-0.050233722,1603.3079,0
4.6295505,-14.354294,-0.39753917,1603.4694,0
3.7456427,-12.366829,-0.39753917,1603.631,0
2.4172626,-11.255768,-0.050233722,1603.7926,0
2.192508,-8.8336411,-0.050233722,1603.9541,0
2.6336226,-5.9839554,-0.050233722,1603.5039,0
2.8566985,-7.0959167,0.29707184,1603.6655,0
2.4139051,-3.7902603,-0.050233722,1603.827,0
2.1925085,-5.3439789,0.29707184,1603.9886,0
2.6336229,-1.8032455,-0.39753917,1604.1501,0
2.8516617,-2.480545,-0.39753917,1603.7,0
2.4088683,-4.4831238,-0.050233722,1603.2498,0
